YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,OO,4690,N459SW,ATL,SBN,1945,2130,105,21,2151,113,105,81,566,2312,3,2138,2315,97,0,0,,0,0,97,0,0
2015,1,1,4,OO,6243,N708SK,CLE,DEN,1945,1954,9,15,2009,212,247,223,1201,2152,9,2117,2201,44,0,0,,35,0,0,9,0
2015,1,1,4,OO,5202,N918SW,DEN,PIA,1945,2043,58,84,2207,121,181,92,793,39,5,2246,44,118,0,0,,60,0,0,29,29
2015,1,1,4,OO,6306,N495CA,DEN,SGF,1945,2038,53,77,2155,102,165,81,637,16,7,2227,23,116,0,0,,63,0,0,23,30
2015,1,1,4,EV,5937,N21129,DEN,SAF,1946,1958,12,37,2035,68,90,49,303,2124,4,2054,2128,34,0,0,,22,0,12,0,0
2015,1,1,4,EV,5912,N12160,DEN,DIK,1946,2011,25,82,2133,99,160,72,488,2245,6,2125,2251,86,0,0,,61,0,0,0,25
2015,1,1,4,HA,242,N492HA,HNL,ITO,1946,2117,91,8,2125,50,50,37,216,2202,5,2036,2207,91,0,0,,0,0,61,30,0
2015,1,1,4,B6,1730,N358JB,RSW,JFK,1947,2001,14,12,2013,157,163,144,1074,2237,7,2224,2244,20,0,0,,6,0,14,0,0
2015,1,1,4,OO,5180,N709SK,ASE,LAX,1947,2020,33,26,2046,139,133,91,737,2117,16,2106,2133,27,0,0,,0,0,5,22,0
2015,1,1,4,B6,302,N784JB,FLL,JFK,1948,2026,38,30,2056,161,190,150,1069,2326,10,2229,2336,67,0,0,,29,0,38,0,0
2015,1,1,4,NK,763,N615NK,ORD,MSP,1948,2150,122,14,2204,86,99,60,334,2304,25,2114,2329,135,0,0,,135,0,0,0,0
2015,1,1,4,UA,1733,N33286,DEN,IAD,1949,2118,89,55,2213,190,206,148,1452,241,3,59,244,105,0,0,,16,0,0,0,89
2015,1,1,4,B6,265,N705JB,SMF,LGB,1949,2111,82,9,2120,76,67,55,387,2215,3,2105,2218,73,0,0,,0,0,0,73,0
2015,1,1,4,EV,4541,N25134,CMH,IAD,1949,2202,133,12,2214,76,63,42,299,2256,9,2105,2305,120,0,0,,120,0,0,0,0
2015,1,1,4,US,1871,N644AW,CLT,TPA,1950,2008,18,13,2021,97,95,79,507,2140,3,2127,2143,16,0,0,,0,0,16,0,0
2015,1,1,4,WN,735,N8630B,LAS,AUS,1950,2005,15,10,2015,150,156,140,1090,35,6,20,41,21,0,0,,6,0,12,3,0
2015,1,1,4,UA,1643,N67827,DEN,PHL,1950,2139,109,63,2242,210,227,158,1558,320,6,120,326,126,0,0,,17,0,0,28,81
2015,1,1,4,US,484,N764US,PHX,STL,1950,2034,44,10,2044,171,149,136,1262,2400,3,2341,3,22,0,0,,0,0,21,1,0
2015,1,1,4,AA,2276,N586AA,DFW,IND,1950,2017,27,15,2032,115,108,89,761,2301,4,2245,2305,20,0,0,,0,0,20,0,0
2015,1,1,4,AS,667,N457AS,DFW,SEA,1950,2038,48,32,2110,270,256,220,1660,2250,4,2220,2254,34,0,0,,0,0,0,34,0
2015,1,1,4,DL,1749,N965DN,DTW,PHL,1950,2051,61,12,2103,100,80,64,453,2207,4,2130,2211,41,0,0,,0,0,41,0,0
2015,1,1,4,EV,2534,N880AS,CRP,DFW,1950,2139,109,6,2145,75,64,51,354,2236,7,2105,2243,98,0,0,,0,0,0,98,0
2015,1,1,4,EV,6018,N14116,DEN,BNA,1950,2127,97,70,2237,151,196,118,1014,135,8,2321,143,142,0,0,,116,0,26,0,0
2015,1,1,4,MQ,2823,N508MQ,CID,ORD,1950,1947,-3,11,1958,70,94,36,196,2034,47,2100,2121,21,0,0,,21,0,0,0,0
2015,1,1,4,MQ,2919,N519MQ,LIT,ORD,1950,1945,-5,10,1955,105,133,74,552,2109,49,2135,2158,23,0,0,,23,0,0,0,0
2015,1,1,4,MQ,3122,N685MQ,DFW,SGF,1950,2030,40,27,2057,73,84,50,364,2147,7,2103,2154,51,0,0,,11,0,35,5,0
2015,1,1,4,MQ,3186,N642MQ,CVG,DFW,1950,2032,42,16,2048,160,180,155,812,2223,9,2130,2232,62,0,0,,20,0,0,42,0
2015,1,1,4,MQ,3191,N645MQ,LIT,DFW,1950,2019,29,14,2033,75,78,57,304,2130,7,2105,2137,32,0,0,,3,0,0,29,0
2015,1,1,4,OO,6256,N706SK,DEN,FSD,1950,2157,127,48,2245,88,126,74,483,59,4,2218,103,165,0,0,,38,0,0,81,46
2015,1,1,4,OO,6242,N740SK,DEN,MLI,1950,2031,41,105,2216,117,198,87,752,43,6,2247,49,122,0,0,,81,0,18,23,0
2015,1,1,4,NK,442,N516NK,DFW,MCI,1951,2031,40,10,2041,86,80,65,460,2146,5,2117,2151,34,0,0,,34,0,0,0,0
2015,1,1,4,OO,5619,N917SW,DEN,HLN,1952,2118,86,43,2201,119,124,79,594,2320,2,2151,2322,91,0,0,,5,0,0,24,62
2015,1,1,4,NK,976,N626NK,DEN,DTW,1952,2029,37,43,2112,159,176,124,1123,116,9,31,125,54,0,0,,54,0,0,0,0
2015,1,1,4,UA,1435,N12216,IAH,EWR,1954,2028,34,15,2043,201,183,160,1400,23,8,15,31,16,0,0,,0,0,16,0,0
2015,1,1,4,OO,6195,N947SW,DEN,ONT,1955,2012,17,54,2106,144,152,93,819,2139,5,2119,2144,25,0,0,,8,0,0,5,12
2015,1,1,4,WN,1099,N8622A,AUS,DEN,1955,1946,-9,13,1959,135,164,134,775,2113,17,2110,2130,20,0,0,,20,0,0,0,0
2015,1,1,4,WN,850,N8628A,DEN,LAX,1955,2025,30,39,2104,150,156,108,862,2152,9,2125,2201,36,0,0,,6,0,25,5,0
2015,1,1,4,WN,2131,N213WN,IAD,MDW,1955,2011,16,13,2024,120,130,112,577,2116,5,2055,2121,26,0,0,,10,0,0,16,0
2015,1,1,4,WN,3571,N7701B,LAS,OKC,1955,2112,77,12,2124,140,134,118,986,122,4,15,126,71,0,0,,0,0,71,0,0
2015,1,1,4,WN,1894,N8649A,LAS,SFO,1955,2020,25,8,2028,90,81,67,414,2135,6,2125,2141,16,0,0,,0,0,5,11,0
2015,1,1,4,WN,3659,N253WN,LAX,DEN,1955,2203,128,7,2210,130,135,119,862,109,9,2305,118,133,0,0,,5,0,0,128,0
2015,1,1,4,WN,1201,N703SW,MDW,PIT,1955,2046,51,8,2054,80,66,52,402,2246,6,2215,2252,37,0,0,,0,0,0,37,0
2015,1,1,4,WN,793,N749SW,STL,BOS,1955,2042,47,13,2055,150,131,112,1047,2347,6,2325,2353,28,0,0,,0,0,20,8,0
2015,1,1,4,US,494,N587UW,PHX,DEN,1955,1951,-4,17,2008,108,143,113,602,2201,13,2143,2214,31,0,0,,31,0,0,0,0
2015,1,1,4,AA,116,N383AA,OGG,DFW,1955,2016,21,10,2026,430,433,418,3711,724,5,705,729,24,0,0,,3,0,21,0,0
2015,1,1,4,AA,1116,N4XNAA,MSP,ORD,1955,2233,158,10,2243,90,70,53,334,2336,7,2125,2343,138,0,0,,0,0,0,138,0
2015,1,1,4,AA,2396,N007AA,DFW,ATL,1955,2111,76,30,2141,115,125,91,731,12,4,2250,16,86,0,0,,10,0,0,71,5
2015,1,1,4,B6,1352,N273JB,MCO,BOS,1955,2011,16,18,2029,166,166,143,1121,2252,5,2241,2257,16,0,0,,0,0,16,0,0
2015,1,1,4,B6,1837,N353JB,BOS,DTW,1955,2004,9,24,2028,137,153,121,632,2229,8,2212,2237,25,0,0,,16,9,0,0,0
2015,1,1,4,EV,6085,N16183,DEN,LIT,1955,2003,8,52,2055,120,158,99,771,2334,7,2255,2341,46,0,0,,38,0,0,8,0
2015,1,1,4,MQ,2971,N675MQ,ORD,MLI,1955,2020,25,22,2042,48,54,28,139,2110,4,2043,2114,31,0,0,,6,0,0,25,0
2015,1,1,4,OO,5310,N930EV,DEN,GCC,1955,2047,52,84,2211,99,148,57,313,2308,7,2134,2315,101,0,0,,49,0,52,0,0
2015,1,1,4,OO,5641,N928SW,DEN,COS,1955,2018,23,69,2127,42,95,21,73,2148,5,2037,2153,76,0,0,,53,0,0,23,0
2015,1,1,4,NK,680,N517NK,MSY,FLL,1958,2247,169,9,2256,108,108,87,674,123,12,2246,135,169,0,0,,169,0,0,0,0
2015,1,1,4,F9,794,N204FR,PDX,DEN,1959,2036,37,8,2044,138,156,137,991,1,11,2317,12,55,0,0,,42,0,2,11,0
2015,1,1,4,F9,558,N218FR,SAN,DEN,1959,2027,28,13,2040,130,141,116,853,2336,12,2309,2348,39,0,0,,16,0,0,23,0
2015,1,1,4,UA,354,N483UA,DEN,ORD,2000,2021,21,71,2132,139,181,106,888,18,4,2319,22,63,0,0,,42,0,21,0,0
2015,1,1,4,US,1921,N624AW,CLT,JAX,2000,2054,54,10,2104,77,69,52,328,2156,7,2117,2203,46,0,0,,0,0,13,33,0
2015,1,1,4,UA,583,N849UA,DFW,DEN,2000,1959,-1,12,2011,131,148,128,641,2119,8,2111,2127,16,0,0,,16,0,0,0,0
2015,1,1,4,UA,696,N825UA,DEN,SAT,2000,2108,68,46,2154,125,161,111,794,45,4,2305,49,104,0,0,,36,0,0,17,51
2015,1,1,4,WN,654,N275WN,ATL,MDW,2000,2013,13,11,2024,125,134,89,591,2053,34,2105,2127,22,0,0,,9,0,13,0,0
2015,1,1,4,WN,2335,N926WN,BNA,MDW,2000,2016,16,13,2029,90,99,70,395,2139,16,2130,2155,25,0,0,,9,0,3,13,0
2015,1,1,4,WN,55,N527SW,DAL,HOU,2000,2017,17,10,2027,60,61,47,239,2114,4,2100,2118,18,0,0,,1,0,4,13,0
2015,1,1,4,WN,3932,N8305E,DCA,DAL,2000,1955,-5,25,2020,210,235,206,1184,2246,4,2230,2250,20,0,0,,20,0,0,0,0
2015,1,1,4,WN,2174,N7721E,DEN,AUS,2000,2002,2,37,2039,125,158,115,775,2334,6,2305,2340,35,0,0,,35,0,0,0,0
2015,1,1,4,WN,2425,N743SW,HOU,BWI,2000,2052,52,10,2102,165,150,136,1246,18,4,2345,22,37,0,0,,0,0,8,29,0
2015,1,1,4,WN,56,N521SW,HOU,DAL,2000,2034,34,9,2043,55,55,40,239,2123,6,2055,2129,34,0,0,,0,0,0,34,0
2015,1,1,4,UA,1544,N33262,DEN,ICT,2000,2103,63,44,2147,83,107,57,420,2344,6,2223,2350,87,0,0,,24,0,63,0,0
2015,1,1,4,DL,496,N380DA,JFK,DEN,2000,1957,-3,26,2023,282,306,268,1626,2251,12,2242,2303,21,0,0,,21,0,0,0,0
2015,1,1,4,AA,1440,N501AA,DFW,CMH,2000,2012,12,55,2107,135,170,106,926,2353,9,2315,2,47,0,0,,35,0,0,6,6
2015,1,1,4,AA,1458,N514AA,DFW,RDU,2000,2043,43,11,2054,145,132,118,1061,2352,3,2325,2355,30,0,0,,0,0,13,17,0
2015,1,1,4,EV,2536,N903EV,DFW,MLU,2000,2034,34,27,2101,65,74,43,293,2144,4,2105,2148,43,0,0,,9,0,28,6,0
2015,1,1,4,F9,1274,N209FR,MIA,PHL,2000,2004,4,29,2033,160,173,139,1013,2252,5,2240,2257,17,0,0,,17,0,0,0,0
2015,1,1,4,F9,938,N949FR,PBI,TTN,2000,2003,3,14,2017,155,167,136,985,2233,17,2235,2250,15,0,0,,12,0,3,0,0
2015,1,1,4,MQ,3158,N507MQ,CLE,ORD,2000,1951,-9,15,2006,95,148,63,315,2009,70,2035,2119,44,0,0,,44,0,0,0,0
2015,1,1,4,MQ,3102,N853MQ,DAY,ORD,2000,1950,-10,26,2016,85,111,52,240,2008,33,2025,2041,16,0,0,,16,0,0,0,0
2015,1,1,4,MQ,3303,N678MQ,DFW,GJT,2000,2044,44,17,2101,133,133,111,773,2152,5,2113,2157,44,0,0,,0,0,22,22,0
2015,1,1,4,NK,295,N521NK,ORD,IAH,2000,2006,6,27,2033,167,187,149,925,2302,11,2247,2313,26,0,0,,26,0,0,0,0
2015,1,1,4,OO,6480,N824AS,FSD,DEN,2000,2024,24,16,2040,103,133,98,483,2118,19,2043,2137,54,0,0,,30,0,0,24,0
2015,1,1,4,NK,747,N614NK,MSP,DFW,2001,2016,15,12,2028,149,161,138,852,2246,11,2230,2257,27,0,0,,27,0,0,0,0
2015,1,1,4,UA,1194,N38403,DEN,DFW,2002,2129,87,47,2216,121,144,91,641,47,6,2303,53,110,0,0,,23,0,0,36,51
2015,1,1,4,EV,5683,N12563,EWR,CMH,2004,2004,0,21,2025,108,125,88,463,2153,16,2152,2209,17,0,0,,17,0,0,0,0
2015,1,1,4,UA,607,N468UA,DEN,OMA,2005,2114,69,32,2146,85,94,58,472,2344,4,2230,2348,78,0,0,,9,0,0,69,0
2015,1,1,4,WN,675,N7734H,HOU,CHS,2005,2049,44,8,2057,135,119,105,928,2342,6,2320,2348,28,0,0,,0,0,14,14,0
2015,1,1,4,WN,141,N409WN,MDW,ICT,2005,2026,21,17,2043,115,130,101,589,2224,12,2200,2236,36,0,0,,15,0,4,17,0
2015,1,1,4,WN,740,N790SW,MSP,DEN,2005,2008,3,10,2018,130,142,123,680,2121,9,2115,2130,15,0,0,,15,0,0,0,0
2015,1,1,4,WN,291,N375SW,OAK,LAS,2005,2032,27,10,2042,85,83,68,407,2150,5,2130,2155,25,0,0,,0,0,0,25,0
2015,1,1,4,WN,723,N268WN,SMF,DEN,2005,2055,50,7,2102,140,139,124,909,6,8,2325,14,49,0,0,,0,0,6,43,0
2015,1,1,4,WN,169,N484WN,HOU,FLL,2005,2050,45,10,2100,135,129,115,957,2355,4,2320,2359,39,0,0,,0,0,36,3,0
2015,1,1,4,WN,1994,N278WN,HOU,JAX,2005,2047,42,9,2056,115,113,96,816,2332,8,2300,2340,40,0,0,,0,0,22,18,0
2015,1,1,4,WN,4815,N711HK,HOU,MCO,2005,2044,39,10,2054,125,123,105,849,2339,8,2310,2347,37,0,0,,0,0,16,21,0
2015,1,1,4,UA,1297,N69824,DEN,IAH,2005,2118,73,25,2143,138,149,117,862,40,7,2323,47,84,0,0,,11,0,40,33,0
2015,1,1,4,UA,1680,N13718,ORD,SNA,2005,2047,42,16,2103,265,246,225,1726,2248,5,2230,2253,23,0,0,,0,0,10,13,0
2015,1,1,4,UA,1700,N77520,DEN,AUS,2005,2136,91,49,2225,123,164,111,775,116,4,2308,120,132,0,0,,41,0,84,7,0
2015,1,1,4,US,472,N538UW,ORD,PHX,2005,2027,22,20,2047,227,230,207,1440,2314,3,2252,2317,25,0,0,,3,0,22,0,0
2015,1,1,4,AA,1244,N557AA,DFW,DAY,2005,2115,70,19,2134,130,116,92,861,6,5,2315,11,56,0,0,,0,0,0,56,0
2015,1,1,4,AA,1150,N3KNAA,ORD,PHX,2005,2024,19,13,2037,230,233,212,1440,2309,8,2255,2317,22,0,0,,3,0,0,0,19
2015,1,1,4,AA,1171,N4YDAA,DFW,BHM,2005,2046,41,10,2056,95,85,73,597,2209,2,2140,2211,31,0,0,,0,0,0,28,3
2015,1,1,4,AA,1622,N520AA,IAH,DFW,2005,2030,25,25,2055,70,71,38,224,2133,8,2115,2141,26,0,0,,1,0,0,25,0
2015,1,1,4,AA,1625,N3GNAA,MIA,BOS,2005,2030,25,14,2044,191,182,163,1258,2327,5,2316,2332,16,0,0,,0,0,16,0,0
2015,1,1,4,AA,2498,N3CCAA,DFW,CLT,2005,2051,46,18,2109,135,131,107,936,2356,6,2320,2,42,0,0,,0,0,26,16,0
2015,1,1,4,B6,777,N793JB,BOS,LAS,2005,2104,59,20,2124,363,375,349,2381,13,6,2308,19,71,0,0,,12,0,59,0,0
2015,1,1,4,EV,6028,N15910,ORD,FAR,2005,2020,15,16,2036,117,123,97,557,2213,10,2202,2223,21,0,0,,6,0,15,0,0
2015,1,1,4,MQ,2761,N532MQ,ORD,ABQ,2005,2000,-5,39,2039,183,219,173,1118,2232,7,2208,2239,31,0,0,,31,0,0,0,0
2015,1,1,4,MQ,2943,N542MQ,AMA,DFW,2005,2006,1,25,2031,70,117,48,312,2119,44,2115,2203,48,0,0,,48,0,0,0,0
2015,1,1,4,MQ,3492,N616MQ,DFW,CAE,2005,2037,32,23,2100,133,138,112,922,2352,3,2318,2355,37,0,0,,5,0,11,21,0
2015,1,1,4,OO,5444,N579SW,RDD,SFO,2005,2038,33,7,2045,75,85,51,199,2136,27,2120,2203,43,0,0,,10,0,0,33,0
2015,1,1,4,OO,6437,N106SY,ORD,DFW,2005,2033,28,20,2053,156,166,138,802,2311,8,2241,2319,38,0,0,,10,0,27,1,0
2015,1,1,4,OO,5573,N109SY,SAT,SFO,2006,2211,125,14,2225,241,213,195,1482,2340,4,2207,2344,97,0,0,,0,0,93,4,0
2015,1,1,4,OO,5525,N728SK,SAT,DEN,2006,2110,64,8,2118,139,135,120,794,2218,7,2125,2225,60,0,0,,0,0,0,60,0
2015,1,1,4,EV,4321,N14162,EWR,MCI,2007,2005,-2,22,2027,202,251,222,1092,2309,7,2229,2316,47,0,0,,47,0,0,0,0
2015,1,1,4,WN,442,N759GS,ATL,LGA,2010,2047,37,14,2101,135,123,100,762,2241,9,2225,2250,25,0,0,,0,0,5,20,0
2015,1,1,4,WN,4288,N685SW,BNA,AUS,2010,2046,36,10,2056,140,140,125,756,2301,5,2230,2306,36,0,0,,0,0,11,25,0
2015,1,1,4,WN,1657,N362SW,DAL,AUS,2010,2039,29,11,2050,50,55,40,189,2130,4,2100,2134,34,0,0,,5,0,5,24,0
2015,1,1,4,WN,715,N653SW,DAL,TPA,2010,2039,29,9,2048,135,127,114,917,2342,4,2325,2346,21,0,0,,0,0,0,15,6
2015,1,1,4,WN,684,N249WN,SAN,SJC,2010,2037,27,20,2057,80,87,64,417,2201,3,2130,2204,34,0,0,,7,0,0,27,0
2015,1,1,4,WN,647,N7739A,SAT,DEN,2010,2030,20,6,2036,135,138,126,794,2142,6,2125,2148,23,0,0,,3,0,2,18,0
2015,1,1,4,WN,2128,N8641B,HOU,TPA,2010,2043,33,10,2053,115,106,91,781,2324,5,2305,2329,24,0,0,,0,0,24,0,0
2015,1,1,4,AA,1645,N555AA,DFW,AUS,2010,2156,106,13,2209,60,66,46,190,2255,7,2110,2302,112,0,0,,6,0,50,56,0
2015,1,1,4,B6,801,N663JB,MCO,SLC,2010,2106,56,16,2122,297,298,262,1931,2344,20,2307,4,57,0,0,,1,0,0,56,0
2015,1,1,4,EV,2501,N905EV,DFW,BRO,2010,2152,102,14,2206,90,100,81,482,2327,5,2140,2332,112,0,0,,10,0,54,48,0
2015,1,1,4,F9,757,N924FR,DEN,PHX,2010,2101,51,39,2140,108,139,92,602,2312,8,2158,2320,82,0,0,,31,0,51,0,0
2015,1,1,4,OO,2644,N423SW,ORD,CHO,2010,2154,104,17,2211,110,89,69,567,20,3,2300,23,83,0,0,,0,0,83,0,0
2015,1,1,4,OO,6470,N702SK,LAX,SLC,2010,2055,45,11,2106,112,115,94,590,2340,10,2302,2350,48,0,0,,3,0,8,37,0
2015,1,1,4,OO,5363,N986CA,ONT,SFO,2011,2027,16,14,2041,84,87,57,363,2138,16,2135,2154,19,0,0,,3,0,0,16,0
2015,1,1,4,OO,6198,N726SK,ORD,AUS,2011,2039,28,36,2115,171,208,167,978,2,5,2302,7,65,0,0,,37,0,11,17,0
2015,1,1,4,B6,1472,N640JB,FLL,LGA,2014,2052,38,16,2108,165,163,141,1076,2329,6,2259,2335,36,0,0,,1,0,0,35,0
2015,1,1,4,OO,4529,N438SW,DTW,PLN,2014,2222,128,13,2235,79,65,45,243,2320,7,2133,2327,114,0,0,,0,0,114,0,0
2015,1,1,4,US,1851,N543UW,CLT,ORD,2015,2108,53,21,2129,124,132,102,599,2211,9,2119,2220,61,0,0,,8,0,12,41,0
2015,1,1,4,UA,1025,N66814,ORD,SMF,2015,2053,38,16,2109,276,253,231,1781,2300,6,2251,2306,15,0,0,,0,0,15,0,0
2015,1,1,4,WN,157,N254WN,HOU,BHM,2015,2038,23,7,2045,90,82,72,570,2157,3,2145,2200,15,0,0,,0,0,15,0,0
2015,1,1,4,WN,506,N212WN,LIT,DAL,2015,2038,23,10,2048,70,81,53,296,2141,18,2125,2159,34,0,0,,11,0,0,23,0
2015,1,1,4,WN,4484,N660SW,ORF,BWI,2015,2018,3,38,2056,65,81,34,159,2130,9,2120,2139,19,0,0,,19,0,0,0,0
2015,1,1,4,WN,1039,N494WN,PHX,BUR,2015,2101,46,10,2111,85,77,64,369,2115,3,2040,2118,38,0,0,,0,0,7,31,0
2015,1,1,4,AA,205,N3LFAA,MCO,LAX,2015,2043,28,11,2054,335,337,295,2218,2249,31,2250,2320,30,0,0,,2,0,3,25,0
2015,1,1,4,AA,276,N4YCAA,ATL,DFW,2015,2029,14,71,2140,145,189,112,731,2232,6,2140,2238,58,0,0,,44,0,0,14,0
2015,1,1,4,AA,1386,N583AA,DFW,MCO,2015,2039,24,12,2051,140,141,124,985,2355,5,2335,2400,25,0,0,,1,0,0,24,0
2015,1,1,4,AA,1689,N3BVAA,MIA,MSP,2015,2124,69,23,2147,236,239,206,1501,13,10,2311,23,72,0,0,,3,0,69,0,0
2015,1,1,4,AA,2288,N4WMAA,DFW,PIT,2015,2048,33,16,2104,150,134,114,1067,2358,4,2345,2,17,0,0,,0,0,9,8,0
2015,1,1,4,AA,2443,N568AA,DFW,LAS,2015,2042,27,18,2100,175,177,148,1055,2128,11,2110,2139,29,0,0,,2,0,0,27,0
2015,1,1,4,MQ,2918,N686MQ,DFW,FAR,2015,2114,59,15,2129,158,143,123,968,2332,5,2253,2337,44,0,0,,0,0,13,31,0
2015,1,1,4,MQ,2933,N673MQ,ORD,EVV,2015,2035,20,36,2111,63,85,44,273,2155,5,2118,2200,42,0,0,,22,0,20,0,0
2015,1,1,4,MQ,3358,N852MQ,DFW,GSO,2015,2121,66,19,2140,143,144,119,999,39,6,2338,45,67,0,0,,1,0,11,55,0
2015,1,1,4,MQ,3310,N942MQ,ORD,CVG,2015,2100,45,13,2113,68,64,42,265,2255,9,2223,2304,41,0,0,,0,0,26,15,0
2015,1,1,4,MQ,3396,N918MQ,DFW,GPT,2015,2156,101,19,2215,88,94,69,500,2324,6,2143,2330,107,0,0,,6,0,0,101,0
2015,1,1,4,OO,5611,N784SK,DFW,LAX,2015,2059,44,25,2124,217,190,160,1235,2204,5,2152,2209,17,0,0,,0,0,0,17,0
2015,1,1,4,EV,4482,N18102,IND,DEN,2016,2009,-7,10,2019,180,217,194,977,2133,13,2116,2146,30,0,0,,30,0,0,0,0
2015,1,1,4,WN,839,N770SA,BWI,BHM,2020,2039,19,15,2054,130,135,117,682,2151,3,2130,2154,24,0,0,,5,0,19,0,0
2015,1,1,4,WN,287,N8604K,BWI,HOU,2020,2050,30,17,2107,220,221,199,1246,2326,5,2300,2331,31,0,0,,1,0,0,30,0
2015,1,1,4,WN,125,N358SW,BWI,JAX,2020,2055,35,19,2114,125,127,102,663,2256,6,2225,2302,37,0,0,,2,0,35,0,0
2015,1,1,4,WN,3564,N431WN,BWI,MCI,2020,2049,29,12,2101,180,191,176,967,2257,3,2220,2300,40,0,0,,11,0,0,29,0
2015,1,1,4,WN,657,N766SW,DTW,STL,2020,2043,23,9,2052,100,92,79,440,2111,4,2100,2115,15,0,0,,0,0,3,12,0
2015,1,1,4,WN,1659,N7735A,HOU,ATL,2020,2050,30,12,2102,110,102,85,696,2327,5,2310,2332,22,0,0,,0,0,22,0,0
2015,1,1,4,WN,4549,N209WN,IND,DEN,2020,2029,9,12,2041,175,211,186,977,2147,13,2115,2200,45,0,0,,36,0,3,6,0
2015,1,1,4,WN,3127,N7815L,LAX,OAK,2020,2043,23,9,2052,75,69,55,337,2147,5,2135,2152,17,0,0,,0,0,0,17,0
2015,1,1,4,US,451,N105UW,CLT,SLC,2020,2029,9,21,2050,274,280,253,1727,2303,6,2254,2309,15,0,0,,6,0,9,0,0
2015,1,1,4,US,492,N757UW,PHL,DFW,2020,2029,9,14,2043,222,243,217,1303,2320,12,2302,2332,30,0,0,,21,0,9,0,0
2015,1,1,4,AA,128,N3BTAA,DFW,IAD,2020,2152,92,38,2230,155,172,128,1172,138,6,2355,144,109,0,0,,17,0,42,50,0
2015,1,1,4,AA,2465,N3LRAA,LAX,SFO,2020,2118,58,16,2134,80,102,56,337,2230,30,2140,2300,80,0,0,,22,0,0,58,0
2015,1,1,4,EV,4146,N13553,IAH,HSV,2020,2043,23,11,2054,101,94,79,595,2213,4,2201,2217,16,0,0,,0,0,9,7,0
2015,1,1,4,NK,719,N508NK,LAS,LAX,2020,2135,75,11,2146,71,62,39,236,2225,12,2131,2237,66,0,0,,66,0,0,0,0
2015,1,1,4,NK,380,N588NK,FLL,DTW,2020,2220,120,23,2243,177,209,151,1127,114,35,2317,149,152,0,0,,152,0,0,0,0
2015,1,1,4,UA,1562,N36247,ANC,ORD,2023,2102,39,23,2125,357,339,312,2846,537,4,520,541,21,0,0,,0,0,18,3,0
2015,1,1,4,WN,4111,N8605E,BWI,ORF,2025,2050,25,19,2109,50,55,31,159,2140,5,2115,2145,30,0,0,,5,0,13,12,0
2015,1,1,4,WN,942,N8611F,DEN,SLC,2025,2044,19,29,2113,85,87,54,391,2207,4,2150,2211,21,0,0,,2,0,1,18,0
2015,1,1,4,WN,316,N487WN,HOU,DEN,2025,2039,14,8,2047,150,182,149,883,2216,25,2155,2241,46,0,0,,32,0,6,8,0
2015,1,1,4,WN,1661,N704SW,LAS,PHX,2025,2047,22,10,2057,65,59,44,255,2241,5,2230,2246,16,0,0,,0,0,0,16,0
2015,1,1,4,WN,4551,N436WN,LGA,MKE,2025,2033,8,19,2052,155,165,139,738,2211,7,2200,2218,18,0,0,,10,0,0,8,0
2015,1,1,4,WN,1027,N211WN,MCI,DEN,2025,2057,32,13,2110,110,125,103,533,2153,9,2115,2202,47,0,0,,15,0,3,29,0
2015,1,1,4,WN,1133,N627SW,MDW,BNA,2025,2141,76,17,2158,80,79,58,395,2256,4,2145,2300,75,0,0,,0,0,1,74,0
2015,1,1,4,WN,183,N937WN,PHX,RNO,2025,2058,33,12,2110,105,110,93,601,2143,5,2110,2148,38,0,0,,5,0,0,33,0
2015,1,1,4,WN,369,N8312C,PHX,SAN,2025,2104,39,14,2118,70,65,47,304,2105,4,2035,2109,34,0,0,,0,0,34,0,0
2015,1,1,4,WN,4644,N8322X,PHX,SJC,2025,2104,39,13,2117,115,109,91,621,2148,5,2120,2153,33,0,0,,0,0,33,0,0
2015,1,1,4,WN,404,N448WN,PHX,SLC,2025,2036,11,27,2103,95,107,77,507,2220,3,2200,2223,23,0,0,,12,0,11,0,0
2015,1,1,4,WN,509,N687SW,SAN,OAK,2025,2121,56,9,2130,90,84,70,446,2240,5,2155,2245,50,0,0,,0,0,50,0,0
2015,1,1,4,US,467,N650AW,CLT,IAH,2025,2038,13,16,2054,165,169,145,912,2219,8,2210,2227,17,0,0,,4,0,13,0,0
2015,1,1,4,AA,2475,N4YBAA,DFW,SAT,2025,2045,20,20,2105,65,77,52,247,2157,5,2130,2202,32,0,0,,12,0,0,19,1
2015,1,1,4,EV,4275,N14570,IAH,CRP,2025,2112,47,11,2123,59,60,44,201,2207,5,2124,2212,48,0,0,,1,0,47,0,0
